#NAME	GSM1432676	GSM1432677	GSM1432646	GSM1432647	GSM1432648
#CLASS	CONTROL	CONTROL	INFECTED	INFECTED	INFECTED
72065	-0.00827249	-0.009790264	-0.199815117	-0.07695198	-0.098576387
12321	-0.116305709	0.012855768	-0.058385492	0.06243348	0.145729187
70335	0.34975469	0.429515495	-0.415933728	-0.64765372	-0.453218833
50799	0.45082462	0.30798185	-0.377797722	-0.405450703	-0.35532653
83924	0.15046334	-0.001250744	0.117482903	0.036955115	0.046808003
228357	0.3207817	0.57235575	-0.29884338	-0.08838749	-0.19951582
12826	-0.777684	-1.1693652	1.3026268	1.3770268	0.67471194
75750	0.021184087	0.053410889	-0.00125182	-0.172542455	0.064038875
18028	-0.13163066	0.01168704	-0.5165937	-0.24120021	-0.6791699
72162	0.068814516	-0.081921816	-0.45250487	-0.22837234	-0.28822255
66756	-0.17911625	0.17138147	-0.077059746	-0.09854698	-0.15906191
18788	-0.052349567	0.11079073	0.1443491	0.5391426	0.039763927
19253	-0.05359745	-0.46773434	1.357585	1.2350588	1.2250886
70101	-0.187695583	-0.264469545	0.243064323	0.163521213	0.275161667
338365	-0.5010245	-0.60643077	0.44133878	0.59756684	1.086685
21926	0.043391466	-0.05970502	0.34037852	-0.15301728	-0.096426725
89867	0.12088823	0.22038746	-1.1627278	-1.0071769	-0.91844463
433752	0.10695934	0.14337921	-0.30175543	-0.29263353	-0.3578353
56277	0.08730471	0.06184995	-0.148757815	-0.32687056	-0.04273102
22793	-0.009264469	-0.1721983	0.6517892	0.7600608	0.59918976
15483	0.271526335	0.301189902	-0.917975878	-0.648138032	-0.848672135
19684	0.122680426	0.2626164	-0.009998083	-0.18467593	-0.2114737
227693	0.01032877	0.34129238	-0.49632788	-0.61067057	-0.73038673
19663	0.517907693	0.272977907	-0.25041302	-0.183805865	-0.127278884
67784	0.08556867	0.000897	-0.12671733	-0.019621134	-0.09317613
18053	-0.351969	-0.43331027	0.15114427	0.062008142	0.062416792
11905	0.54013145	0.315626978	-0.55711807	-0.438492425	-0.57147515
68192	-0.116055965	-0.75568295	0.043217182	0.27734423	0.27030373
98053	-0.07204604	0.082675695	-0.010520697	-0.12978625	0.25001502
434204	0.08424759	0.010754108	-0.6196184	-0.6532917	-0.52717924
68533	-0.29880023	0.00028	0.056646585	0.3091948	0.37745643
56744	0.003734589	-0.2879157	2.2858229	2.6298962	1.9728923
16331	-0.30989408	-0.29583406	1.1855268	1.1797457	0.98932505
76507	0.047517776	-0.028331757	0.3705411	0.750371	-0.063524246
27410	-0.0138607	0.211873295	-0.46861601	-0.65191675	-0.544672735
106869	-0.296638	-0.55812645	1.0963817	1.4642644	1.0649204
225341	0.405895637	0.40332341	-0.876819853	-0.936155703	-0.51676123
103172	0.35167742	0.43533897	-1.3152251	-1.0478749	-1.3771734
231396	0.34145403	0.381185535	-1.30846405	-0.86637355	-1.0083752
243912	0.56293964	0.5114026	-0.7222109	-0.7254009	-0.7332425
20163	0.10736585	0.17384458	0.19719958	0.35088038	0.053496122
12304	0.08352876	-0.06456876	-0.22112823	-0.02485156	0.457649
13897	-0.15238023	0.35151887	-2.372637	-2.3026955	-2.1601808
67106	-0.007054806	0.109484196	0.14146614	0.13770771	-0.20444202
80879	0.119708857	0.012329701	-0.039790789	-0.198084513	-0.005799293
53416	-0.07292032	0.119739056	0.009354591	0.15755415	0.14883995
13617	-0.2656083	-0.07483864	0.6628938	0.9011302	0.42004776
319155	0.030633926	-0.22296381	-0.16532135	0.09239864	-0.22911692
219148	-0.005980969	-0.07683754	0.14463758	-0.11223078	0.21345663
56421	0.042476256	0.066575607	0.069237153	0.01711186	0.078775965
326618	-0.13612604	-0.22560692	0.94539785	1.3471684	0.6828928
72310	0.115742445	-0.023242712	1.0774677	0.8183162	0.75690436
14020	0.1623671	0.039740324	-0.84372497	-0.44064498	-0.60494447
69702	-0.16210914	-0.029975176	-0.50397944	-0.52543235	-0.5990555
236149	0.018627644	0.1450491	-1.5248046	-0.9194999	-1.1409369
319945	-0.14553261	-0.26569033	-0.19779396	-0.39176655	-0.117717266
215436	0.016974926	-0.102570534	0.49735498	0.6278777	0.59037113
23965	0.17183685	0.154711008	-0.18746162	-0.304229975	-0.171623947
27361	0.06052494	0.18989134	0.026311874	-0.13892078	-0.151649
26877	0.11961985	0.125566	-0.028344631	-0.14616966	-0.06450462
18073	-0.52190423	-0.42876315	0.7657645	1.2706339	0.86519504
51801	-0.2331326	-0.12721753	0.052858114	0.43695617	0.4893992
56436	0.32839918	0.5494633	-0.6710973	-0.31571817	-0.40673828
18408	0.219402788	0.419246675	-0.8497441	-0.90814875	-0.5321064
13120	0.3022709	-0.13104725	-0.39688587	-0.045843124	0.012466908
56699	-0.14386368	0.6711583	-0.34256077	-0.32218075	-0.21031141
14219	-1.1341429	-0.11309385	1.0618038	1.3618841	0.41122866
54635	0.008430243	-0.15638947	0.12922025	0.06158328	0.185848
11977	-0.25976634	-0.09988761	0.42339683	0.4586656	0.275069
208647	0.14302373	-0.16278434	0.114241115	0.242571357	0.14212299
69190	0.2913165	0.23666382	-0.09410906	-0.07405329	-0.2048521
13680	0.14124608	0.23643613	0.009620905	-0.11523652	-0.056799173
106064	0.12704086	0.29164362	-0.86895275	-0.517045	-0.6833825
104086	0.28499635	0.13797776	-1.477901133	-1.191486033	-1.255955233
57429	0.201034305	-0.193190095	-0.4770112	-0.557198035	-0.452974325
268783	0.06981659	0.12299585	0.20825386	0.24828911	-0.10053873
18569	-0.44045758	-0.07178378	0.6097162	0.17782664	0.30258107
246691	0.089413166	0.13818216	-0.15385723	-0.2222848	-0.14148092
213484	-0.846395	-0.7205181	1.0808978	1.0260501	1.0707722
20276	-0.22421122	-0.16697025	-0.916872	-0.99031687	-1.0013652
30924	0.23744345	0.52650166	-0.55996513	0.003320217	-0.5522704
16154	-0.34950686	-0.28777647	1.02528	0.895175	0.94475126
18082	0.34141827	0.39773226	-1.4815779	-1.1082907	-1.0286717
75812	0.24586272	0.17721534	-0.09854007	-0.16866517	-0.10443902
68995	0.046972513	0.022095442	-0.55990577	-0.20705771	-0.47858167
228026	-0.028996468	0.6746764	-1.504427	-0.9254837	-1.3039274
68203	0.04795122	0.08899832	-0.14107275	0.03947258	0.09439564
19376	0.221338353	0.036314567	-0.127574365	0.113967816	-0.193587383
66948	0.54249962	0.487828484	-0.472450333	-0.461800653	-0.290357198
14062	-1.0088105	-1.2151823	0.5415759	0.96059275	0.26927948
73712	0.052752019	0.025147967	0.56838131	0.52537362	0.416522342
13139	-0.099100349	-0.098383665	-0.09570861	-0.20544362	-0.0678358
12499	0.094121695	0.140661478	-0.413573027	-0.44295669	-0.595017353
11629	-0.249108145	-0.396440829	1.582770833	1.576682547	1.7067536
99899	0.116899493	0.055793048	-0.04247141	-0.17698669	0.009262085
223601	0.007368407	0.009634972	-0.038438956	-0.044529435	0.067415237
102058	-0.4772575	-0.114420176	0.23226285	0.3347571	-0.000715
74761	0.022672055	-0.06340301	-0.026453377	0.128622885	-0.102751135
23792	-0.8698888	-1.2516022	0.43959475	0.43641138	0.43248367
57915	0.022454739	0.009356976	0.23240423	0.028236866	0.11891031
72434	0.16760373	0.08293748	-0.11696458	-0.07307124	-0.030325651
12765	0.041366339	0.118654728	0.102293969	-0.061913014	0.043293001
20544	-0.17523527	-0.18557549	0.26735544	0.11494589	0.22440052
218885	0.10371137	0.046830893	-0.21326804	-0.54480433	-0.20365787
27214	0.13755322	-0.14914036	0.57288456	0.6784992	0.5002732
232086	0.150930525	0.117375016	-0.01465547	-0.25852763	-0.001912951
68054	-0.98934207	-0.952633513	0.124467493	0.253684892	0.263343455
54405	0.18083668	0.2049098	-0.67703056	-0.45323944	-0.54143953
64292	0.067994833	0.012740613	0.058815241	-0.208013535	-0.045217514
67160	-0.29817486	-0.2842145	0.23771858	0.37360287	0.36742067
75552	-0.050676187	-0.39223703	-0.905321284	-0.60438823	-0.411470893
23960	0.030046822	-0.168954848	0.474598038	0.239411113	0.505971067
321018	0.09396601	0.08662176	0.6870308	0.4116974	0.8152995
19734	-1.5192885	2.0412483	-1.7941318	-0.32626295	-2.404101
14734	-0.104680778	-0.066203833	0.103576901	0.49560499	-0.090759992
26432	0.039373398	-0.031311035	0.4305706	0.47291756	0.1116395
68193	0.1916089	0.39812374	-0.45170832	-0.15594912	-0.32645226
13197	-0.43909252	0.74631895	-0.385858175	-0.070691944	-0.48463667
15464	0.18178773	0.07047534	-0.09063506	-0.23503757	-0.08140445
20249	-0.17566824	0.2760744	-0.44946337	-0.2415061	-0.78772926
13114	0.1669147	0.11146808	-0.07905555	-0.20203614	-0.023093462
69672	-0.004246712	-0.07286501	-0.3205614	-0.36585045	-0.36103106
381110	0.255468605	0.052351952	-0.507351635	-0.51728273	-0.410802375
21822	0.032443285	-0.015258551	0.58767915	0.38751674	0.48561692
23992	-0.4571426	-0.3713324	-0.046747923	0.041412592	-0.12451863
17314	-0.05002618	0.004736185	-0.08138776	-0.19389462	-0.05374694
68797	0.108617785	0.11313939	-0.103424553	-0.15313649	-0.012412787
94213	0.26989448	0.27893722	-0.02460611	-0.12327707	0.139746301
232430	0.3468094	0.5146613	-0.37384176	-0.20730495	-0.27728558
21825	0.04214096	0.16350746	0.018099308	-0.057250023	-0.021957397
215693	-0.4178238	-0.1376586	-0.19278955	-0.18393993	-0.4169345
171210	0.25443387	0.10986495	-0.093212685	-0.296792907	-0.056910435
60533	-0.6355343	-0.6384115	1.523284	1.105731	1.1072621
19264	0.05973363	0.047338727	0.207481385	0.04431772	0.119936704
225443	0.111299275	-0.009806633	-0.135187387	-0.184740305	-0.067507506
104732	-0.000344	0.03528762	0.052955866	-0.18485141	-0.043676615
12816	0.14687157	0.07075739	-0.16132069	-0.07241535	-0.123346806
56535	0.27276468	0.48243092	-0.633888965	-0.535847185	-0.404705525
14194	0.28923273	0.6389084	-1.0619445	-0.9797559	-0.7859545
240334	-0.15884209	-0.27602243	0.22534847	0.2689128	0.26426935
17390	-0.51762486	-0.56897163	0.99666214	1.4422569	-0.01711607
15500	0.60871077	0.06527281	-0.18951035	-0.053970814	-0.11920452
13082	-0.012408495	0.20750117	-0.17933583	-0.29859233	-0.053414583
17714	0.5925031	0.2686572	-0.49866343	-0.600101	-0.61378765
103988	-0.6840863	0.3243122	-0.7662711	-0.025855541	-0.3419466
69608	0.47479248	0.17768335	-0.49631977	-0.2051239	-0.059292316
270152	0.026127577	-0.08511758	0.32415128	0.17088628	0.1887834
78521	0.4889233	0.5165336	-0.60520244	-0.3645513	-0.024230242
58866	0.014071226	-0.06921506	0.35646367	0.05428815	0.5602262
13709	0.2568555	0.000902	-0.20087671	0.277596	-0.009559631
223774	-0.0389781	-0.26173353	0.028666258	-0.134758235	0.214695215
235611	-0.33139777	0.06673074	-0.012811422	-0.17364097	-0.08391976
22029	0.0172019	-0.03959036	0.31542444	0.006337166	0.17824936
12819	-0.27550697	-0.037096024	0.18721104	0.14945412	-0.2658348
320549	0.007297278	0.012455702	-0.12870336	-0.2583816	-0.097165346
56745	-0.010557652	-0.2301383	0.4662571	0.41019344	0.48964643
56727	0.003920794	-0.015993357	-0.077230215	-0.2609613	0.10367274
13099	0.17111826	0.106413364	-0.31774187	-0.376359	-0.17877054
17965	-0.20535493	-0.18972707	0.16689706	0.27380967	-0.3476665
106512	-0.042072535	0.0988543	-0.02860856	0.16260648	0.03884387
56055	0.001945019	-0.24451542	0.6393657	0.34071016	0.32978344
53334	-0.052577972	0.1603179	-0.20171785	-0.37853956	-0.12652683
14862	0.4878478	0.7389641	-0.8633771	-0.012711048	-1.6422186
70337	-0.06184292	0.08690786	-0.93546486	-0.8561106	-0.77227545
74044	0.11866474	0.07980156	0.004475594	-0.16713381	0.00087
20528	0.053934574	0.11987162	-0.13524437	-0.23228264	-0.040358543
98660	0.096588135	-0.10872698	0.039259434	-0.26789856	-0.003506661
20822	-0.047376156	0.036657333	-0.16480255	0.014142036	0.091402054
13650	-0.065333605	-0.3163793	0.4424169	0.287153	0.1600964
223631	-0.262187005	0.206751345	-0.68086578	-0.70059778	-0.7231617
18701	-0.10484791	-0.2491579	-0.11960697	0.002955437	0.13904142
214424	0.11562753	0.33794093	-0.51210713	-0.15114379	-0.2632606
276950	0.122200966	0.05564356	-0.12346792	-0.20782328	0.20614195
320438	0.07362723	0.1985805	-0.009745359	-0.22576928	-0.03785968
276891	0.26329732	0.06249976	1.3069847	0.971791	0.96729875
15061	0.19195294	0.04119897	-0.12934709	-0.2834046	-0.026875257
53619	-0.28479385	-0.58669996	-0.041599274	0.040006638	-0.11071062
17133	0.17684984	0.12599659	-0.069749593	-0.075105904	0.027344943
432555	0.12154603	0.009141207	-0.11779189	-0.14301658	0.05344224
68045	-0.4706211	-0.47763777	0.05792904	0.18656158	0.034983158
278279	0.25547457	0.18092155	-0.14323187	-0.20951891	-0.03832531
55963	-0.37587667	-0.85269666	0.5458758	1.2758772	1.0720155
107581	-0.16513252	-0.18913746	0.6537361	0.846138	0.06418562
67397	-0.19881773	-0.36058617	0.595098	0.8325305	0.6441088
14131	-0.062293053	-0.18869829	1.807682	1.9289255	1.8303123
223693	-0.17609668	0.14702964	0.3684752	0.34619355	0.002881765
13808	0.034392357	0.18494654	-0.31074524	-0.29633188	-0.09874344
20452	0.050620795	-0.031991879	0.258257783	0.293751803	0.111341237
107528	-0.008066893	-0.2256124	0.14674449	0.05814147	-0.02026534
56429	-0.31163692	-0.40342188	1.2524333	0.5826068	-0.40696764
116701	0.032629013	0.6807513	-0.71810627	-0.36209106	-0.45777845
381314	-0.06711817	0.43280125	-0.6558814	-0.4602809	-0.41118813
207920	0.24328661	0.16473198	0.07617092	-0.23337173	-0.0724287
399558	0.07930875	-0.034879446	0.030944586	0.09250188	-0.027879477
70439	-0.9742665	-0.989028	0.34031153	0.3766446	0.24435234
22379	-0.023797591	-0.018033267	0.313252527	0.303786043	0.196966885
19225	0.09426427	0.11383891	-0.043586493	-0.18098617	-0.008059263
211228	0.100479126	0.027643204	0.03935623	0.05915165	0.19310904
12450	-0.015414477	-0.03524073	0.20919013	0.13696583	0.018107177
208624	0.07112217	0.11230087	0.137719395	-0.262011765	0.135706663
240354	0.025182962	-0.20191884	0.035909414	-0.05395913	-0.13008618
67678	-0.23828697	-0.060062885	0.55581474	0.5349598	0.42949915
231549	-0.006967068	-0.22943783	-0.2718873	-0.2542529	-0.1555357
67426	0.21780705	0.010158777	-0.5277798	-0.74889255	-0.45841146
11732	0.19470215	0.57918596	-1.0072308	-0.8278179	-0.8087964
83814	0.07924318	-0.2700863	-0.14652014	-0.14607477	0.035007477
12124	0.18174243	0.006885767	-0.55395865	-0.1287396	-0.2574923
27364	0.1789298	0.11070728	-0.9742236	-1.2007546	-0.7765341
56812	-0.16913986	0.14371061	-0.54461956	-0.5967331	-0.38027525
16211	0.29530716	0.39184523	-0.010419846	0.27316666	0.10467863
66089	0.110020875	0.10740638	-0.11998534	-0.12817359	0.062938214
238323	-0.077139616	-0.15234828	0.2236073	0.061768293	0.21919703
18643	0.031080485	0.18681407	0.493107555	0.485085735	0.37798619
20482	-0.176203488	-0.415040007	0.34960842	0.345610845	0.339399102
17295	0.24818778	0.18238997	-0.21583438	-0.24496627	-0.069370985
74600	0.22621882	0.29989326	-0.51592815	-0.37461674	-0.39696251
16155	0.11221552	-0.23866367	0.6934767	0.69637203	0.36119223
223272	0.036884308	-0.007014275	-0.093352795	-0.13680506	-0.11999512
72320	0.0963099	0.2872522	0.041202307	0.06034589	-0.11535001
218506	0.051352024	0.18731594	-0.68613625	-0.7574024	-0.361578
18632	0.11355686	0.4512391	-0.54532623	-0.25825405	-0.2742524
269346	0.08430195	0.06447458	-0.06974316	-0.14684153	-0.09085274
22142	-0.32872844	-0.25196767	0.35126138	0.37598634	0.17088199
69379	-0.016365528	0.21209908	-1.4617887	-1.6249242	-1.5610151
74521	0.21389127	0.385754345	-0.41899109	-0.31985402	-0.246126175
15463	0.024941683	0.013009549	0.066414832	0.159046652	0.008347273
52064	0.22012981	0.321504277	-0.233886559	-0.308926423	-0.23809576
17992	0.2716589	0.33481836	-1.0534801	-0.78371906	-0.65187216
21785	0.0382576	0.07327509	4.367113	-0.28034496	-0.13428688
207952	-0.10155511	0.008713484	0.16389346	0.33899188	0.26111245
104252	-0.18572426	-0.48189163	0.8873129	0.60180473	0.7470422
56046	0.046667695	0.15654433	-0.30874741	-0.39169801	-0.27417338
18746	-0.68647957	-0.9126868	2.3641386	2.505724	1.9259515
12028	0.45041418	0.44538498	-0.087118626	0.15416002	0.2274971
110198	0.163997888	0.43435645	-0.80543432	-0.812556343	-0.744912067
23912	0.022179604	-0.044611454	0.1644435	-0.10086346	-0.037374496
64424	-0.27859974	-0.42972612	0.23816156	0.28653955	0.31297493
231832	-0.042026995	0.02161932	-0.249978065	-0.386905905	-0.297516105
78892	0.053167105	-0.007963896	0.11763406	-0.012970686	-0.04746318
14745	-0.015140057	0.013731003	0.30260134	-0.018972397	0.026324749
407786	-0.1435535	-0.40701413	0.41994023	0.39680314	0.27257705
12683	0.008617878	0.038840294	-0.003083229	-0.19946623	-0.06028557
56190	0.024547022	0.008028268	0.329668443	0.290580987	0.3585519
20700	-0.048580885	0.18176198	-0.15597081	-0.157427548	-0.1209805
67182	-0.48276186	-0.32650852	-0.44967508	-0.28281975	-0.543252
22070	-0.0655911	-0.44575286	-0.2567327	-0.14040542	-0.05621028
18753	-0.09484005	-0.42050314	1.273489	1.1945076	1.0625892
80281	0.14963007	-0.17843437	0.5160737	0.39762163	0.29814625
75731	-0.3072543	-0.110007286	0.18483782	0.069676876	0.078891754
14858	1.2566953	1.7209148	-0.6811724	-0.57396984	-0.89417076
233571	-0.529629	-0.73343635	2.2916348	2.1145842	1.668473
12751	0.028848648	0.0634675	-0.0030756	0.10813999	-0.09319258
14789	0.18612027	0.06597638	-0.018347502	0.001353025	0.001365423
28199	0.18491244	0.009181261	-0.30294442	-0.69854665	-0.53768706
56378	-0.24609184	-0.24510336	0.3290081	0.34642506	0.53377867
12262	-0.44612885	-0.7472482	1.8124895	1.7168255	2.0238032
12869	0.2069304	-0.07824826	-0.089564085	-0.1649487	-0.09901786
83702	0.2183299	-0.025774479	-0.607924	-0.65928745	-0.2791443
74107	-0.038705826	-0.005723953	0.070720196	0.10244131	0.18318367
14555	0.060011864	-0.04129553	-0.881691	-0.95672226	-0.31932783
27419	0.10431743	0.010899782	0.146281	0.14080405	-0.108872175
56417	-0.036052545	-0.1124595	0.053879895	-0.056904316	0.174378393
72029	0.27525878	0.2845509	-0.071860075	-0.22718596	-0.08032584
71151	0.072351456	0.044488907	-0.20440865	-0.1628046	-0.0348444
74315	-0.13342476	0.4484744	0.4596777	0.4074955	0.42900705
19156	-0.5069556	-0.5946255	0.9112115	0.70755243	0.48618126
72658	0.024439096	-0.13348126	-0.17295909	-0.14096713	-0.43183827
27061	0.091344833	0.424337385	-0.467568405	-0.31811858	-0.258091925
26940	0.25774837	0.381243	-0.3288548	-0.5699856	-0.45524573
216456	0.089749575	0.5197041	-2.25791385	-2.44476965	-2.04671645
70044	0.244843	0.56958866	0.064288616	-0.17089033	0.1587286
66307	0.070052385	0.18826604	0.11239791	-0.11079574	-0.1583941
69774	-0.009268522	0.005985975	0.43489194	0.17124295	0.106463194
108897	0.09410143	-0.054604053	-0.054418564	0.16383505	-0.041711807
13728	-0.15895939	-0.223824265	0.424562928	0.22534633	0.255997185
106722	0.047833204	0.099452734	0.31583047	0.6495497	0.763273
14825	-1.969115	-2.1129563	2.5834258	2.551965	2.529659
105675	-0.44690704	0.1059041	-0.10275078	0.078603745	0.21079779
22273	0.19582415	0.45487404	-1.0684857	-0.8114686	-0.6771221
27083	0.18088531	0.015726566	0.009025097	-0.0200181	-0.03957081
20555	-0.021717548	0.044423103	1.0633955	0.74023056	0.56129265
12046	-0.032361746	-0.121055365	0.26160407	-0.046877146	0.14976287
116852	0.004530907	0.036859035	-0.14048529	-0.22384977	-0.045514107
20558	0.026392221	0.24463487	-0.014232874	-0.11908555	-0.05955863
56188	0.06348443	0.23567748	-0.257987023	-0.390180585	-0.30496169
233067	1.1046805	-1.083005	-0.12048674	-0.034956455	0.08507919
207958	0.049013494	0.135253075	-0.152325035	-0.18250978	-0.114735485
27219	0.24943995	0.021851779	-1.61974695	-1.9293349	-1.66240525
13850	0.13559413	0.38733792	-1.3826039	-1.182689	-1.5728595
233752	0.12537098	-0.69962835	0.35781765	0.051311493	0.55454206
108114	-0.007685185	-0.068357944	-0.396564	-0.560637	-0.10623264
17035	-0.29925656	-0.19485593	0.8224757	0.92712426	0.55573726
14537	-0.092812138	0.023096959	0.23530618	0.082253373	0.206421137
67856	0.07258129	0.33690405	-1.0411015	-0.9201145	-0.88216734
67398	-0.1210618	0.48068714	0.14461184	0.17946291	0.35243988
67037	0.07269549	0.20316815	-0.022009134	-0.11543155	-0.037478685
12040	-0.21968079	-0.1505208	-0.15303326	-0.27133942	-0.35557127
624219	0.5381956	1.7076879	-1.0462933	0.44893265	0.091294765
67125	0.12203574	0.21652246	-0.5434458	-0.71598554	-0.3298471
17387	-0.43018436	-1.3058858	0.85002136	0.9308319	0.53614473
231805	0.020353079	-0.10373187	0.5890901	-0.020353079	0.59046626
15185	0.24052906	0.27680016	-0.31361675	0.003296852	-0.08596945
67041	-0.14444375	-0.32482982	0.7727277	0.8366506	0.74964356
216867	0.07093239	0.31820202	-0.46306086	-0.45601225	-0.27558088
102022	0.1707437	0.32806754	-0.24438405	-0.339072	-0.28576255
667370	0.17318845	0.2847898	-0.29474664	-0.18157458	-0.09975314
21855	-0.006489039	0.35982347	-0.24399781	-0.24051404	-0.24860787
17480	0.111536625	0.049402117	0.167020915	0.100154763	0.171041845
16800	0.22447109	-0.13798857	0.08989763	-0.10381365	0.05660534
269823	0.279645999	0.054087877	0.137881518	0.042835951	-0.164299407
103142	0.69641924	0.9379587	-0.058624744	-0.24821615	0.080581665
105348	-0.15289545	-0.140980245	1.4331498	0.90705395	0.864974965
12306	-1.2912319	-1.3704941	1.9141057	1.7990124	1.5052888
