#NAME	GSM631514	GSM631515	GSM631516	GSM631517	GSM631518	GSM631519	GSM631520	GSM631521	GSM631522	GSM631523	GSM631524	GSM631525	GSM631526	GSM631527	GSM631528	GSM631529	GSM631530	GSM631531	GSM631532	GSM631533	GSM631534	GSM631535	GSM631536	GSM631537
#CLASS	CONTROL	CONTROL	CONTROL	CONTROL	CONTROL	CONTROL	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED	INFECTED
14773	0.080326555	0.038595675	0.159584045	-0.118921993	-0.126758335	-0.032826662	0.318269975	0.024627925	0.007618905	0.13696337	0.193023445	0.09967828	0.67428182	0.70089172	0.60764885	0.60180235	0.46900727	0.566668025	0.44164921	0.70050836	0.394376995	0.515916825	0.361153365	0.29042745
16401	0.054326534	-0.016009808	0.12660289	-0.03831768	-0.20373583	0.077132942	-0.111228945	0.039183853	-0.06232476	-0.297140135	-0.190990446	0.036077501	0.179148915	0.02269435	0.156520366	0.074112893	-0.024239779	0.116965772	0.197342405	-0.214879036	0.106475595	0.062890055	-0.17281175	0.027401685
231474	0.19481611	0.056717396	0.25612736	-0.25153255	-0.23889923	-0.01722765	-0.49177217	0.042723656	0.00496912	-0.27659988	0.3009386	0.11766195	-0.25503683	-0.28228998	-0.20159769	-0.07606363	-0.37762403	-0.1226511	-0.47004032	-0.37777138	-0.06042528	-0.70804644	-0.14211369	-0.27256727
11890	-0.079857826	-0.08523464	-0.31015682	0.16509151	0.110835075	0.1993208	-0.3338127	-0.43182087	-0.35486507	-0.6617136	-0.60556126	-0.888711	-1.1542463	-1.018445	-0.91956043	-1.5615282	-1.066535	-1.3337679	-0.9009905	-0.25259876	-0.7234421	-0.8896818	-0.8686924	-1.3674784
216233	0.62098885	0.37584686	-0.6430721	-0.9968357	0.17762756	0.46544456	0.330472	1.2340565	-0.13411903	-0.3981495	0.35006142	-0.30753136	0.4080677	0.4892807	-0.34296227	0.45458984	0.15841866	0.1823101	1.9878778	-0.16220856	0.009502411	1.2647381	0.24800587	0.17630959
98878	-0.003901482	0.06504345	-0.0791111	-0.06114292	0.08546257	-0.006351471	1.0559874	0.38266182	0.6886606	0.60824585	0.5045357	0.5262222	1.617446	2.001028	1.2228613	2.0755196	1.6265593	1.9805679	0.94207096	1.7851896	1.4446163	1.1874952	1.4706755	1.6951714
237880	-0.31772804	-0.23527908	-0.3400073	0.5530071	0.12005806	0.21994829	-0.4930477	-0.29661465	-0.17456436	0.46413898	0.033014774	0.20335245	-0.5716877	-0.30911016	-0.26745987	-0.24905205	-0.28911304	0.07142639	-0.49497318	-0.15412712	-0.2741871	0.45857048	0.09806347	-0.43947172
110033	-0.08634806	0.19152498	-0.01064539	-0.10517645	0.12726402	-0.11661959	1.1522899	0.25697613	0.9765811	0.56495523	0.2974167	0.19743967	2.040197	1.8790541	2.1681151	2.4840317	2.6085858	2.2024784	1.4922261	2.587875	1.0098639	1.5274177	1.0475245	1.7831612
170459	-0.10109806	0.06776905	0.114785194	0.033328056	-0.10560322	-0.00918293	-0.6284399	-0.118792534	-0.2854414	-0.6295986	-0.30859852	-0.18783092	-0.7095194	-0.4252205	-0.8024931	-0.663043	-0.9502773	-0.4895296	-0.47761726	-1.7939329	-0.20559692	-0.6092081	-0.39749908	-0.3011999
15109	-0.42438793	0.011593817	-0.341205125	0.412791255	0.4445548	-0.103349208	-0.56040144	-0.74199725	-0.175241471	0.165258892	-0.68585253	-0.87269495	-1.66220095	-2.12229445	-1.33810425	-2.6114354	-1.90933275	-1.89122345	-1.2829008	-1.0645256	-1.5404301	-0.68963527	-1.3214631	-1.50614975
243813	0.049547195	-0.07283592	-0.16760445	0.023288727	0.14175797	0.025846481	0.1461649	0.18125916	0.0832119	0.007986069	0.08182907	0.121855736	0.6692333	0.686039	0.42525864	0.3696289	0.57180595	0.420887	0.78122425	0.8493004	0.7757673	0.32711983	0.81478214	0.11069679
16601	-0.027399063	0.21942902	-0.29015064	-0.19202995	-0.032134056	0.32228184	-0.21830559	0.4084158	-0.30137634	-0.31549358	0.62046146	0.36194706	-0.5359154	0.005764008	-0.7110481	-0.41982174	-0.9838333	0.6541605	0.51893616	-1.6436977	0.63025856	-0.14110374	0.49145222	0.21327305
85031	0.07557249	0.135321145	-0.060729027	-0.210893155	-0.193766595	0.254494665	0.62482118	0.464211465	0.26682616	0.19103193	0.140820503	0.210223678	0.212185385	0.06719065	0.076628207	-0.287179945	-0.226474765	0.05748749	0.38746739	-0.012999058	0.03046513	0.076128482	-0.45232725	0.219525328
70445	0.208132505	-0.041610478	0.032917977	-0.166521785	-0.088749888	0.055831193	0.168620823	0.175312753	0.145639178	-0.124039173	0.36316967	0.139538525	0.66049311	0.97414611	0.370682003	0.777026655	0.815268745	0.661603194	0.596561655	1.25626565	0.61440301	0.514805335	0.53412962	0.428314688
109624	-0.343536138	-0.04612589	-0.328923715	0.389662264	0.54048799	-0.211564065	-0.54918765	-0.69158794	-0.23700571	0.33736467	-0.31965542	-0.315930845	-0.38424231	-0.350567343	-0.33028364	0.19007659	-0.347845311	-0.23877645	-0.342413425	-1.26042605	-0.33076286	0.58950565	0.40146899	-0.501908065
12263	0.153368	-0.06381416	0.04340458	-0.08955383	0.08308315	-0.12648869	0.61943245	0.5771704	0.19474411	0.2587824	0.14271832	0.19461918	0.12075806	0.21841049	0.08938217	-0.035593987	-0.05395031	0.042082787	-0.18581009	0.6763458	0.38743114	0.16493988	0.052698135	0.3627863
16801	-0.02441438	-0.027589481	-0.197882012	0.052004017	-0.07429695	0.272179287	0.32405726	-0.17045927	0.185813112	0.108443579	-0.259693463	-0.278225742	0.477310177	0.206165143	0.43962049	0.244181787	0.601664056	-0.125343477	0.280068554	0.97295095	-0.051775613	0.317829771	0.0387338	-0.096416313
67130	-0.02636528	0.037481308	0.06406975	-0.011117935	0.13637733	-0.20044708	-0.05562496	0.29628754	-0.1801281	-0.11837673	0.24058914	0.016448021	-0.5491142	-0.32758713	-0.42369843	-0.47302818	-0.64724255	-0.32598686	-0.54712486	-0.9418049	-0.48133278	-0.5981407	-0.3649292	-0.32665062
320717	0.1794424	-0.07021046	-0.29715252	-0.1092329	0.17265034	0.124503136	-0.33026028	0.21955013	-0.42592335	-0.009775162	0.9636774	0.58976173	-0.592433	0.39900398	-0.3945551	0.02382183	-0.26358223	0.58063793	0.13088131	-1.177474	0.04047489	-0.042450905	0.24635983	-0.1702547
11490	0.111740747	-0.047734578	-0.108385087	-0.06400633	-0.019737083	0.128121376	0.161300818	0.15345176	0.075865907	0.24709193	0.058134237	0.206703986	0.595260772	0.85793177	0.554177747	0.708711622	0.776720848	0.710588137	0.371562333	0.9939734	0.621132223	0.485441382	0.57159393	0.602796073
12363	0.023788612	0.020929972	-0.092441559	-0.044718266	-0.01901245	0.11145401	0.560664028	0.447888063	0.457326567	0.482703526	0.58513085	0.694780653	1.29044725	1.148483607	1.25830648	1.8030057	1.835211883	1.551467733	1.12873855	0.658150046	1.1654986	2.002375333	1.39558301	2.065662367
16529	0.021914801	-0.025400321	0.089657465	0.003485839	0.176913893	-0.266570887	0.219770428	-0.102495989	0.310521923	0.149699369	-0.027001537	-0.053054969	-0.3766896	-0.432351757	-0.194994447	-0.50722599	-0.364490835	-0.441337905	-0.552057583	-0.03676192	-0.648805147	-0.439177517	0.098631383	-0.377554734
73124	0.025010109	0.07087803	-0.048179626	-0.09588528	0.113702774	-0.06552124	-0.07390213	-0.08032799	-0.17125416	-0.07925892	0.32419968	0.3096285	0.017567635	0.15496922	-0.13155651	0.02308464	0.13876915	-0.12882233	0.1401043	-1.8104887	0.0692358	-0.06583691	-0.1955185	-0.5672569
71519	0.24291277	-0.10926485	0.2362957	-0.13364792	-0.15577126	-0.080525875	0.34029627	-0.22412157	0.40553904	-0.32596016	-0.17602777	-0.34410858	0.07504606	-0.58186626	0.051199913	-0.708961	-0.22698689	-0.5269742	-0.368958	-0.09905243	-0.3614912	-0.20540476	-0.4690919	-0.4662056
13411	0.066785095	0.069463969	-0.025518418	-0.136248352	-0.099206208	0.124725342	0.502752553	0.33005166	0.420563225	0.13981986	0.067197085	0.355413196	0.64829991	0.70877459	0.77013037	0.904485445	0.801837665	0.75787876	0.565225835	0.993255345	0.383983863	0.5556474	0.26558852	0.629118655
65967	-0.059412956	0.025961876	0.07039547	0.033452034	0.050652504	-0.12104893	0.15548325	0.07932949	0.4075613	-0.37338352	-0.047062874	-0.047193527	-0.13045025	-0.23096657	-0.27211237	-0.6703181	-0.31932592	-0.48771715	-0.22605896	0.18810368	-0.30447292	-0.3582406	-0.63584995	-0.29526043
56613	-0.07449055	0.1284666	-0.04344082	-0.053977013	-0.18022251	0.22366428	0.31658554	0.021409035	0.075694084	0.2229662	0.18841457	0.128191	0.7916479	0.640357	0.7961626	0.9642515	0.8593044	0.59870434	0.29237747	1.310441	0.62417316	0.61295605	0.6752596	0.6464071
171504	-0.14157176	0.060546638	-0.093470575	0.081024887	-0.03358698	0.12705779	0.832961065	0.58591843	0.509197955	0.281399248	0.41688632	0.317103149	1.69462202	1.703979965	1.72222805	1.8325939	1.92251825	1.466064475	1.5253415	2.2648926	1.2115054	1.541194965	1.2182925	1.22548295
11363	-0.04995505	-0.055005231	-0.090077083	0.104960442	-0.02211221	0.112189137	-0.299062893	-0.407530313	-0.433462943	-0.416699108	-0.112476668	-0.32235209	-0.832767967	-1.009907567	-0.602118652	-0.92347382	-0.90183162	-0.860785633	-0.799890683	-1.004941	-0.757187997	-0.561365297	-1.065866927	-1.095033323
333883	-0.21097183	0.133775712	-0.0158112	0.077196122	-0.247579575	0.26339221	-0.185689445	-0.32394433	-0.51973248	0.11187792	-0.215339902	-0.228076218	-1.03618908	-0.81702472	-0.61440467	-0.9268563	-1.16120385	-0.63219381	-1.052700025	-1.140116685	-0.65852999	-0.9801674	-0.7307081	-0.64548538
68453	0.076015475	0.049831391	0.03110695	-0.12584686	0.014887808	-0.045995714	0.1581769	0.45832825	-0.376272195	0.437916755	0.34516908	-0.023142337	0.12147331	0.036504746	0.15655613	0.437458985	-0.642707365	0.134854315	0.57608842	0.5555935	-0.034117225	-0.077206615	0.091549874	0.068813325
26427	-0.128941055	-0.01068449	0.050383809	0.139625548	0.00910282	-0.059486867	-0.128467563	-0.07524848	0.031433344	-0.2420218	-0.02585578	-0.188532112	0.055659055	0.513353352	0.28855419	0.452272185	0.360090975	0.19657612	-0.010896683	0.56167483	0.000953195	-0.05455065	0.266266819	0.121722216
232493	0.36648512	-0.25131273	-0.07456255	-0.115172862	-0.50070238	0.575264455	-0.74461079	-0.2368722	-0.99870065	-0.6479559	-0.231156825	-0.541728035	-1.25650455	-1.52695845	-1.21524285	-1.3032174	-2.0151524	-1.2466664	-0.79044914	-1.6135812	-1.13181015	-1.14902735	-1.38627145	-1.45937105
54483	0.3009634	0.06426287	-0.0637722	-0.3652258	-0.03583336	0.09960556	0.4915142	1.2712121	0.45861578	0.3927555	0.9865551	0.84268904	2.56353	2.1520152	2.56353	2.6835723	2.513548	1.6581416	1.3735914	2.0253105	1.4821715	1.7819633	1.6862226	1.6302333
17884	1.2359958	-0.5863123	-0.054104805	-0.6496825	0.10098648	-0.046882153	-0.6778717	-0.03833723	-0.6961236	-0.5399661	0.15088415	0.013424397	-0.6030631	0.11010265	-0.49944067	-0.07813835	-0.32378054	-0.15401602	-0.65515137	-0.54149437	-0.025076866	-0.88006353	-0.07187796	0.0793314
67781	-0.024941444	0.114100456	-0.10024166	-0.08915806	-0.07996082	0.18020153	0.04275608	0.062340736	0.019524574	-0.12381935	-0.112303734	0.07093048	0.5976095	0.5894375	0.44487095	0.4974661	0.8031235	0.5726595	0.3658352	0.22915554	0.07008839	0.32069492	0.27567196	0.39593983
68701	1.5513997	-0.673985	0.15232372	-0.8774166	-0.07805872	-0.07426548	-0.9503236	0.061175823	-0.85268307	-0.8493333	1.5892882	0.14613771	-0.8270197	0.046117306	-0.7061658	-0.28106737	-1.0115585	0.237813	-0.99542284	-0.80220556	0.07443619	-0.9860635	-0.18659878	0.17489767
66358	-0.17705059	0.1258955	-0.22258663	0.051156044	-0.21192455	0.43451023	-0.18008804	-0.40911007	-0.12902927	-0.15218258	-0.10325718	-0.31680965	-0.7524557	-0.77563095	-0.71465397	-0.72318554	-0.5823488	-0.8652487	-0.6545372	-0.74348354	-0.4940443	-0.21728611	-0.65792465	-0.40845203
14129	0.069462776	-0.05705452	-0.20889854	-0.012408257	0.056017876	0.15288067	1.5718307	0.40819645	0.894516	1.1058722	0.5727887	0.39037752	1.4380112	1.1397824	1.4142628	2.0912824	1.8283529	1.043858	0.74240685	1.4163227	0.8419528	1.1556835	0.30241346	1.0771394
327959	0.013425827	0.08302784	0.14910889	-0.09645367	-0.038329124	-0.11077976	-0.262228	-0.03816986	0.05886841	0.037862778	0.11144924	0.0127244	-0.3070464	-0.037317753	-0.3070464	0.18205214	-0.13045216	0.11755562	-0.09574509	0.0086689	0.014089584	-0.108175755	0.072945595	-0.05121422
218214	-0.045575858	-0.074852108	-0.06877303	0.120428328	0.075053217	-0.006279826	-0.187571401	-0.092027068	-0.356850024	0.13419044	-0.086150885	-0.007956743	-0.48962641	-0.50575042	-0.598130475	-0.483869074	-0.819814913	-0.339039443	-0.550780185	-1.044945975	-0.502670048	-0.43758703	-0.359178433	-0.46396697
24047	0.38192558	-0.05620718	0.08127451	-0.32571745	-0.20156145	0.12028694	0.4950323	0.57079077	0.41322422	0.6317682	0.8832588	0.8262787	1.0356007	1.273572	1.2592049	1.2602348	1.5074282	1.3521328	0.73443127	2.0683384	1.3065758	0.96813774	1.054779	0.8269005
69635	-0.218971733	0.149570783	-0.12141323	0.069401263	-0.01318407	0.134597303	0.209849363	-0.265276907	0.291383108	0.156470457	-0.400541623	-0.276591937	-0.364022253	-0.58295313	-0.15311114	-0.960647437	-0.23389228	-0.770596356	-0.123691559	0.164695421	-0.746040027	-0.101478577	-0.6507713	-0.381789525
75062	-0.08993149	0.20984459	0.0893898	-0.11991501	-0.08720589	-0.002182007	0.3797474	-0.038232803	0.23482704	-0.022679329	-0.03552437	-0.14339161	0.5986538	0.41884422	0.42506027	0.30949783	0.73817635	0.33869934	0.4279194	0.061460495	0.41211033	0.3120556	0.09797287	0.21012497
66922	-0.54636	-0.03269005	-0.4749651	0.57905006	0.34619617	0.12876797	-0.29852676	-0.6120024	-0.08588028	0.8641081	0.098441124	0.13732529	-0.44791794	-0.27445126	-0.010900497	0.48590183	0.2525816	0.17521381	-0.21794605	-0.796154	-0.20960617	0.75224304	0.27649117	-0.06886959
14115	0.252010815	-0.069018523	-0.081906797	-0.182991828	0.040329457	0.04157718	-0.170913856	-0.148766197	-0.080193677	-0.191167673	0.044568697	-0.065203668	0.69913164	0.906172603	0.60280769	1.044983702	1.044207737	1.002328063	0.91250577	1.31623823	0.477861873	0.792590137	0.862038292	0.798697647
12608	0.23989582	-0.13429356	-0.06794262	-0.10560131	-0.08674908	0.15469265	0.14544582	0.12555027	0.34935284	0.5186796	0.4765272	0.52757645	1.0705843	0.84134865	1.1821165	1.1468058	1.0639887	1.2669306	1.1697617	0.91457653	1.02075	0.5831461	1.134057	0.7924185
15205	0.059936523	0.07744217	0.121082306	-0.1373787	-0.26521492	0.14413261	0.10506725	-0.1163826	0.006797791	-0.23918247	-1.0915775	-0.66530323	0.20908546	0.37205315	-0.20758247	0.11833382	-0.31542492	-0.25057602	1.0575953	0.283638	-0.4580202	0.32258606	-0.007626534	-0.42378616
100727	-0.6174078	-0.2388258	-0.61841583	0.85623646	0.7482872	-0.12987137	-0.9429865	-1.1949177	-0.5122709	0.45666504	-0.41370392	-0.2845068	-1.7102804	-1.8569994	-1.0260572	-0.99987984	-1.3505154	-1.6662521	-2.2542439	-3.6766863	-2.050642	-0.43249035	-1.3581839	-1.2485237
16995	-0.085370064	0.057229996	0.06371832	0.028141022	0.03803301	-0.101751804	0.27150154	0.056487083	0.29311705	0.12921906	-0.12034035	0.030525208	2.9605994	2.7952738	3.177753	2.8485603	3.4455934	2.5305634	3.0806994	4.292125	1.8901701	3.0589137	2.0432901	2.0956593
320782	0.26117754	-0.23240376	-0.10822821	-0.028774261	0.19540405	-0.08717537	0.03860712	0.21369982	0.317935	0.035021782	0.20091105	0.42780304	1.4008288	1.5306072	0.8827572	1.5230293	1.40696	1.1634536	1.3943639	1.9416976	1.150229	1.5374179	1.1784477	1.0322528
12506	0.030856133	-0.1094141	-0.02005577	0.07855749	0.07128191	-0.05122757	0.21716976	-0.08796024	0.09172869	0.050112724	0.25623322	0.15831041	0.40414667	0.24713802	-0.15827417	0.15551901	0.06473303	-0.22057056	-0.03574419	-0.01842165	-0.085654736	-0.06927872	-0.16991568	0.09158945
276770	-0.074258329	0.077273845	-0.141190053	-0.003015043	-0.067826747	0.209017277	0.268899445	0.098345282	0.051319598	0.101204873	-0.029634952	-0.13434696	0.151299	-0.08594799	0.18292284	-0.02476549	0.14754152	0.03370809	-0.081941128	0.615930065	-0.3561101	-0.03313303	-0.237100605	-0.724864455
14635	0.04924965	-0.04685974	-0.007534027	-0.002389908	0.053619385	-0.046085358	-0.20812511	-0.020124435	-0.38397026	-0.7787895	-0.23056984	-0.5332041	0.07128906	0.014640808	0.31217766	-0.30429268	-0.001062393	-0.25329018	0.21489525	0.4233837	-0.19351196	-0.14220238	-0.6177521	-0.06690788
225791	-0.04095173	0.15245914	-0.007479668	-0.11150646	-0.33210087	0.33957767	-0.37349892	0.061163902	-0.15816593	-0.92100906	-0.18182278	-0.32812405	-0.74436665	-0.57965755	-0.63881016	-1.310029	-0.9957638	-0.9638815	-0.76045895	-1.5678663	-0.7571478	-0.9536371	-0.86562157	-0.764884
18132	0.2290678	0.012177467	0.039414406	-0.24124622	-0.2329092	0.19349384	0.26909256	0.3180704	0.07742596	0.015080452	0.14880657	-0.053818703	0.8071985	1.0612164	0.8932848	1.2759142	1.1273003	1.2520857	0.7347193	1.0968294	0.67616653	0.30203152	0.6637831	0.6321745
14594	-0.03174305	-0.06465626	-0.2348485	0.09640026	0.2339201	0.00093	0.32580853	0.53659534	0.035895348	0.3090191	0.040249825	0.030855179	1.2049742	1.2391577	1.298646	1.7216463	0.9912205	0.971858	0.7423754	0.64114666	0.566308	1.2648821	0.93736076	0.6754942
20517	0.028802872	0.075138093	-0.139150145	-0.103939057	-0.052875041	0.19202566	-0.28661108	-0.213712215	-0.40149117	-0.590604315	0.153130055	0.043685914	-0.761005415	-0.9229684	-0.550754535	-1.33068035	-0.775702	-0.829121125	-1.79286245	-0.30812741	-0.53688145	-1.5819702	-1.1463542	-0.92602015
14370	0.4078169	-0.27663517	0.12806034	-0.13118076	-0.2816038	0.15354443	-0.36591148	-0.37658215	-0.5694933	-0.000449	-0.59105015	-0.5825987	-1.4533744	-1.0183473	-1.7334824	-1.5237269	-1.8227286	-1.1653833	-1.5922723	-1.0383368	-1.1605988	-1.7823372	-1.3000741	-1.1815724
22057	0.06597233	0.12462711	0.17026615	-0.19059658	-0.37491894	0.20465374	-0.21962261	-0.65640163	0.033818245	-0.5787897	-0.41579533	-0.5351143	-0.73554325	-1.150732	-0.82633686	-1.1893702	-0.78298855	-0.9801893	-0.6572113	-1.350255	-1.0652866	-1.0353746	-0.37351704	-0.80964375
67967	-0.18697739	0.03491974	-0.04079914	0.15205765	0.07120609	-0.030405998	0.34144974	0.09023571	0.08002281	-0.04056263	0.02855587	0.18183804	0.22304916	0.651804	0.32175064	0.737401	0.41082096	0.30572796	0.2850275	0.17396545	0.39619827	0.27550507	0.32928658	0.65817356
170760	-0.1460762	0.21307182	-0.07868481	-0.06699562	0.3103819	-0.23169613	0.35570621	0.2424593	0.052236557	0.22626877	0.44869137	0.2787819	0.7758255	0.9201336	0.32876205	0.9744692	0.5448313	0.80048466	0.6484699	-0.8547592	0.8277855	0.86263657	0.67088795	0.90053654
16069	0.093747616	-0.008255482	0.06333923	-0.08549404	-0.15705109	0.09371281	-0.05082035	-0.072981834	-0.13524961	-0.06314564	-0.20459414	0.083738804	0.48825836	0.105773926	0.17857409	0.7778125	0.60171604	0.45754433	0.27455187	0.005731583	0.33062315	0.89191246	0.60616684	0.13465023
67379	-0.11107731	0.054219246	-0.048887253	0.056860924	-0.13154602	0.18043327	-0.47826958	-0.63899803	-0.4634676	-0.32003403	-0.31201744	-0.38092804	-0.9900408	-0.2853365	-0.5621214	-0.45575333	-1.0512047	-0.5957432	-0.5534353	0.093707085	0.07318592	-0.01846981	-0.6039047	-0.535553
74754	0.14403057	0.35459614	0.048110963	-0.4986267	0.101786613	-0.14989567	-0.77605915	-0.070854188	0.081357955	-0.69933225	-0.527114865	0.028999328	-0.36399269	0.166635038	-0.29700088	-0.33533192	-0.19076824	-0.507311815	0.284172055	-0.104159355	0.210915565	-0.5487795	0.050891875	0.195279123
13078	0.025540352	0.075267315	0.09248781	-0.10080814	-0.031716824	-0.060771465	0.35438204	0.2444911	0.25282097	0.42267942	0.43088293	0.22194433	1.5905738	1.9809818	1.3949676	2.3521175	2.7605462	2.422945	2.523932	1.0399413	1.6615057	3.4936824	2.0911102	2.1386185
71886	1.6920676	-0.72122097	0.046967983	-0.9708462	-0.054716587	0.007748127	-0.50196314	0.032017708	-0.8788166	-1.1145277	1.1520615	0.06977892	-0.6753993	0.07988739	-0.7803688	-0.3363285	-0.8244257	-0.011412144	-0.8014302	-0.8280015	0.06540775	-0.97409964	-0.14138079	0.15001488
16006	-0.82335806	-0.23992586	-0.89645576	1.0632849	0.16782379	0.728632	-0.71382904	-1.7496138	-0.50107574	1.0582094	0.6865597	1.0139198	0.4333887	-0.90842533	0.20732021	1.422348	1.0764532	1.430481	1.78971	0.4834833	1.1387463	3.5755377	-0.45323658	0.39307213
54353	-0.21782017	0.23526478	-0.036554337	-0.01744175	0.033554077	0.002998352	0.5844555	0.7160473	0.3400278	0.3797865	0.44392967	0.6828308	1.4444685	1.6133909	1.4020452	1.7028255	1.4034119	1.5056744	1.3108492	1.0648699	1.4715233	1.4362841	1.4749842	1.2951107
21973	0.1812911	0.10288429	-0.07696438	-0.28417683	0.27036095	-0.19339657	1.7402291	0.83302546	0.9670892	0.589128	0.72303724	1.1300988	2.7590585	2.585031	2.8249478	3.1385732	3.0612226	2.6523213	1.8961902	1.5528302	1.3508611	2.4293256	1.4902215	2.1093202
241075	0.07088089	-0.087193488	0.047052384	0.016312591	-0.130952835	0.08390045	0.399547347	0.42824602	0.4438355	0.337255003	0.389020198	0.45819855	0.85715653	0.99776338	0.881951555	1.072400575	1.0011666	1.12542417	0.834101455	0.99234295	0.864174585	0.807651499	0.827790522	0.871153835
226652	-0.079427482	0.060992005	-0.082130193	0.018436195	0.004158735	0.077972412	0.939034915	1.00261165	0.751669895	0.70479228	0.40757371	0.76565503	1.8657603	1.87586045	1.8333564	2.05160925	1.7566476	1.67462465	1.371397	2.10773515	1.32359315	1.43182582	1.268888	1.3083298
280408	-0.082708597	0.031424045	-0.21634245	0.051284315	-0.025408983	0.241750955	-0.118866919	-0.1451993	-0.138628959	-0.15711379	-0.207555295	-0.26239395	-0.5940721	-0.50224972	-0.55093384	-0.627002265	-0.761879435	-0.41290188	-0.729644295	-0.11921072	-0.573475375	-0.5961535	-0.58628988	-0.47350526
70394	-0.22690868	0.20091343	0.06832409	0.025996208	-0.077275276	0.008950233	-0.056513786	-0.21355724	-0.0557642	-0.10143185	-0.09217167	-0.1897564	-0.39201832	-0.5478754	-0.20019245	-0.47886944	-0.4567585	-0.34366322	-0.8129196	0.13935184	-0.4805832	-0.42263126	-0.64529896	-0.49713993
230316	0.22038555	0.19564533	-0.10189724	-0.41602945	-0.018717766	0.12061596	-0.08934307	0.059435844	0.13143253	0.15387249	0.028409004	0.07847595	-0.10572338	0.14295483	-0.24137783	-0.14600849	0.12250137	-0.020749092	0.37244892	-0.7425461	0.06270027	0.12175083	0.034646988	-0.65590763
